tranche zincid SMILES
H28P190 ZINCsp0000121UN2 O=C(N[C@@H]1CN(C(=O)c2[nH]nc([N+](=O)[O-])c2Cl)C[C@@H]1C1CC1)c1occc1F
H27P330 ZINCrD00000rSZTT CC(C)CN(Cc1ccc(F)cc1F)Cc1c(C(=O)O)nn2ncccc12
H28P430 ZINCsN00000nIOyC C[C@H](C(=O)N1CCC[C@H]1CCNC(=O)C1=CCCCCC1)c1cccc(F)c1
H28P430 ZINCsN00000nINCz C[C@H](C(=O)N1CCC[C@@H]2CN(C(=O)c3cc4sc(Cl)cc4[nH]3)CC[C@@H]21)C1CC1
H27P030 ZINCr900000DtdL4 Cc1cnncc1C(=O)N1C[C@@H](C)[C@H](CNC(=O)c2c(C)cnnc2O)C1
H21P270 ZINClx00000ghob8 Cc1cc2c(cc1[N+](=O)[O-])N(C(=O)[C@@H](F)C(C)(F)F)CC2
H25P110 ZINCph00000MJYOv CCC(=O)N[C@@H](C)[C@@H](CO)NC(=O)c1cnc(N2C[C@H]3CC[C@H]2C3)s1
H28P260 ZINCsw00000pGjcN CC(C)(C)CC[C@H](F)C(=O)N1CC[C@H]2CCC[C@]21C(=O)NCCCCC(N)=O
H27P070 ZINCrd00000lDtjW COCC(=O)N(C)CC(=O)N[C@H]1CN(C(=O)C2(C3CC3)CCC2)CC[C@H]1F
H29P350 ZINCtF00000UeiwG Cc1ccc(Cl)cc1C(=O)N1CCC[C@](F)(CNC(=O)[C@H](CN(C)C)C(C)C)C1
H24P170 ZINCon00000FxMcz CC(C)[C@@H]1C[C@@H](NC(=O)[C@]23C[C@H]2CN(C(=O)C(C)(C)CF)C3)CO1
H25P260 ZINCpw00000QmyOS CC[C@H](CCOC)NC(=O)C[C@@H](C)CNC(=O)[C@@H]1C[C@H]2C=C[C@@H]1CC2
H28P120 ZINCsi00002fTAsr CC1CCN(CC(=O)N2CC[C@@H](NC(=O)c3cnc(C(C)C)o3)[C@@H](O)C2)CC1
H28P030 ZINCs900002BfoyG CN1CCN(C)[C@@H](CNC(=O)[C@H]2C=C[C@H](NC(=O)C3C[C@@H]4CC[C@H](C3)O4)C2)C1
H28P030 ZINCs900001RseQG O=C(c1cccnc1O)N1C[C@H]2CCC[C@@]2(C(=O)N2CCC[C@@](O)(CO)C2)C1
H27P070 ZINCrd00000lDsNI COCC(=O)N(C)CC(=O)N[C@@H]1CN(C(=O)c2nccc(Cl)c2C)C[C@H]1C
H28P110 ZINCsh00002fTAsK Cc1ccnc(C(=O)N2CC(C)(OCC(=O)NCCc3[nH]cnc3C)C2)c1F
H29P500 ZINCtU00000tS4OD CCCCC[C@@H](C)CC(=O)NC(C)(C)CCCNC(=O)C[C@@H]1CC2CCC1CC2
H28P200 ZINCsq000008xbuA CCCC[C@@H](O)C(=O)N[C@@H]1CN(C(=O)CC23CCC(CC2)OC3)C[C@H]1C(F)F
H26P240 ZINCqu00000nPy5C Cc1conc1CC(=O)N[C@@]12CC[C@@H](C1)N(C(=O)CCSC(F)(F)F)C2
H24P120 ZINCoi00000sIMud C[C@@H](CN(C)C(=O)CN1CCOCC1)C(=O)NC1CCCCCC1
H21P370 ZINClH00000ghobf Cc1cc2c(cc1O)CCN(c1cccc(Cl)c1C#N)C2
H28P240 ZINCsu00000DRLiX CCn1nnnc1[C@H](c1cnccn1)N1CCC2(CC1)Cc1ccccc1C2
H28P150 ZINCsl00001dmnuA COc1cnnc(C(=O)N(C)CCCN(C)C(=O)COc2cccnc2Cl)c1
H29P130 ZINCtj00000qI2HP CCn1c(C(=O)N2C[C@H](NC(=O)CNc3cccc(C#N)c3)C[C@H]2C)cnc1O
H29P130 ZINCtj00000qI276 CCn1c(C(=O)N2C[C@@H]3CC[C@]3(CNC(=O)[C@@H]3CCO[C@H]3C3CC3)C2)cnc1O
H26P200 ZINCqq0000095obB C[C@H]1C[C@H](NC(=O)CCF)CN1C(=O)c1cc(=O)c2cc(F)ccc2o1
H26P190 ZINCqp00001mW9kY CO[C@]1(C(=O)NC[C@@](C)(NC(=O)CCOCC(C)C)C2CC2)CCSC1
H27P180 ZINCro00001eRwXQ CCc1ncc(C(=O)NC2(CC)CN(C(=O)[C@@H]3CCO[C@H]3C(C)C)C2)cn1
H28P180 ZINCso0000121UNA O=C(N[C@@H]1CN(C(=O)Cc2ccco2)C2(CCC2)C1)[C@H]1COCC2(CCC2)O1
H29P380 ZINCtI000019Msdf CC1CC2(C1)CC(C(=O)N1CCCC[C@H](CN=c3[nH]cnc4ncccc34)C1)C2
H25P420 ZINCpM00000ylDCX CCCCNC(=O)c1[nH]c(C)c(C(=O)Nc2ccnc(Cl)c2Br)c1C
H28P430 ZINCsN000000VjNT Cc1nc2ccccc2n1Cc1cc(NC(=O)[C@H]2CC[C@@H](C)CN2)ccc1Cl
H28P320 ZINCsC000006Xnke CC(C)[C@](C)(CNC(=O)c1cc2ccoc2cc1F)NC(=O)[C@H]1CCCOC1
H23P330 ZINCnD00000d9rK9 COC(=O)[C@H]1CCN(c2ccnc3c(Br)ccc(OC)c23)[C@@H]1C
H28P240 ZINCsu00000DRLiP CCn1nnnc1[C@H](c1cnc(C(C)(C)C#N)s1)N(C)C[C@]1(OC)CCSC1
H29P350 ZINCtF00000UeiwE Cc1ccc(Cl)cc1CNS(=O)(=O)c1c[nH]ccc1=N[C@@H]1C[C@H](C)N(C2CC2)C1
H27P120 ZINCri00000RidBD CCOCC(=O)NCc1ccccc1CNC(=O)CCn1nc(C)nc1C
H29P150 ZINCtl00000PCIyL O=C([C@H]1CCc2ncncc2C1)N1CCN(C(=O)COC2CCCC2)[C@H](CF)C1
H19P030 ZINCj900000d9lJJ Cn1cnc(=NC(=O)N[C@H]2C[C@@H]3C[C@@H](CO)C[C@@H]32)[nH]1
H28P250 ZINCsv000006EwAH C#Cc1cccc(C(=O)N2CC[C@@H]3[C@@H](NC(=O)[C@@H](C)OCCC(C)C)[C@@H]32)c1F
H27P110 ZINCrh00001JsEL9 CC(C)c1ccc(C(=O)NC[C@H]2CN(S(=O)(=O)CCOCCF)CCO2)o1
H23P050 ZINCnb00001A2MJc C[C@@H](CNC(=O)Cc1cn[nH]c1)NS(=O)(=O)c1ccccc1F
H25P150 ZINCpl00001BLwao C=CCC[C@@H](CO)NC(=O)[C@@H]1C[C@@H](F)CN1C(=O)CC[C@H](CC)OC
H29P410 ZINCtL00000NhJz3 COc1cc(C)nc(N[C@H]2CC[C@H](C(=O)Nc3ccc(CC(F)(F)F)cc3)C2)n1
H29P300 ZINCtA000001eUDj CCOC(=O)c1cnc(SC)[nH]c1=NCCCNC(=O)c1nc(C(C)C)oc1C
H28P220 ZINCss00000qGBqO C=CC[C@H](CC(=O)N(C)[C@@H]1CS(=O)(=O)C1(C)C)NC(=O)C1CC2(CC(C)C2)C1
H28P160 ZINCsm00000M6xIv CCn1ccc(C(=O)NC2([C@H]3CCN(C(=O)/C=C/[C@@H]4CCCN4C)C3)CC2)n1
H29P470 ZINCtR00000tS4Pc CCCCC[C@H](CC)C(=O)NCC(C)(C)OCCNC(=O)/C=C/C1CCCCC1
H29P270 ZINCtx00000TfGHs C[C@@H](CO)CNC(=O)c1cc(Cl)cc(-c2cn([C@H]3CC[C@H](C(=O)O)CC3)nn2)c1
H26P380 ZINCqI00000j20iC N#Cc1cc(NC(=O)c2cc(-c3ccc(O)cc3F)ccn2)ccc1F
H28P100 ZINCsg00002fTAsJ Cc1ccnc(C(=O)N2CC(C)(OCC(=O)N3CC4(CCCN4C)C3)C2)c1F
H26P500 ZINCqU00000iKFlS COC(=O)c1cc(F)cc2c1CC[C@H]2N[C@H](C)c1ccc(Cl)c(Cl)c1Cl
H29P440 ZINCtO00001rhaib CC[C@](C)(CO)CN(C/C=C/c1ccc(F)cc1)C(=O)c1ccc(N(C)C)cc1
H29P040 ZINCta00000hitXi CCc1cn2c(C(=O)N3C[C@@H]4[C@@H](C[C@H]4NC(=O)CN(C)C(N)=O)C3)cccc2n1
H27P380 ZINCrI00000tkqut COc1c(C)csc1C(=O)N1C[C@H](C)N(C(=O)/C=C/C(C)(C)SC)C[C@H]1C
H26P280 ZINCqy000004Cgl3 Cn1c(Cl)nc2nc(Cl)nc(NC3(CCNC(=O)[C@@H]4C[C@H]4F)CCC3)c21
H26P090 ZINCqf00000KC4PU CCSCCC(=O)N1C[C@H](OC)C[C@@H]1CNC(=O)CCCn1cncn1
H29P260 ZINCtw00000vEGks COC(OC)C(=O)N1[C@H]2CC[C@H]1[C@H](CNC(=O)c1cc(C3(C)CC3)ccc1F)C2
H26P100 ZINCqg00000KC7EY COC(=O)NC(C)(C)C(=O)N1CC(NC(=O)c2ccn3cccc3c2)C1
H28P050 ZINCsb00001RseQU O=C(c1cc(CNC(=O)[C@@]23CCCN(CC2)C3)no1)N1CC(O)(C(F)(F)F)C1
H28P230 ZINCst00000isZCw Cc1cc(C(=O)NCCCCN(C)C(=O)CSCc2ccncc2)nc(C)n1
H29P190 ZINCtp00000KOk2s CCc1nc(C)c(C(=O)N[C@@H]2C[C@@H](C)CN(C(=O)C3CCN(C)CC3)C2)c(C)n1
H24P250 ZINCov00000otoaV CCN(CC)C(=O)CN(C)C(=O)N[C@@H](C)c1ccc(OC)c(C)c1
H29P270 ZINCtx00000TfGHm C[C@H](CO)[C@@H](C)NC(=O)CCc1ccc(-c2cn(-c3ccc(O)cc3)nn2)cc1
H27P230 ZINCrt0000052NU9 CC(C)(CCN=c1cc(C#N)nc(C2CC2)[nH]1)NC(=O)c1cc(=O)cc[nH]1
H29P040 ZINCta00000hiqLA CCc1ccccc1OCCC(=O)NCC1(C(N)=O)CN(C(=O)C(C)(C)CO)C1
H28P160 ZINCsm00001dmntG COc1c[nH]nc1C(=O)N[C@@]1(C)CCN(C(=O)c2cc3cccc(O)c3[nH]2)C1
H28P050 ZINCsb00002Bfoyw CN1CCN(C)[C@H](CNC(=O)C[C@H]2CC[C@@H](NC(=O)[C@H]3CCCN3C)CC2)C1
H26P420 ZINCqM00000iKFlQ COC(=O)c1cc(F)cc2c1CC[C@H]2NCC1C2CC3CC(C2)CC1C3
H27P290 ZINCrz00000xl8Fr CC(C)OC1(C(=O)N2[C@H](C(=O)NC3(C(F)(F)F)CC3)[C@H]3CC[C@@H]2C3)CCC1
H23P450 ZINCnP00000ylDCP CCCCNC(=O)c1[nH]c2ccccc2c1-c1ccc(F)cc1
H28P220 ZINCss00000qGBr0 C#CC[C@H](CC(=O)NC[C@@H](C)c1ccccn1)NC(=O)c1cn(C(C)C)cn1
H28P300 ZINCsA00000cXS9i Cc1ncc(C=CC(=O)N[C@]23CCC[C@H]2CN(C(=O)C=Cc2ccc[nH]2)C3)s1
H27P110 ZINCrh00001JsELI CC(C)c1cc(CC(=O)N[C@H]2CC[C@@H]2NC(=O)c2cn(C)ccc2=O)on1
H29P340 ZINCtE00000r82rW CC1=C(C(=O)NC[C@H]2C=C[C@@H](NC(=O)[C@H]3CC=CCC3)C2)SC(C2CCCO2)=N1
H29M100 ZINCt400002pFEul Cn1nc(CNC(=O)c2cncn(C)c2=O)cc1C(=O)N1CC[C@@H](CO)[C@H](O)C1
H28P230 ZINCst00000isYrZ CC1(C)CN(C(=O)C[C@H]2C=CCCC2)C[C@H](CNC(=O)CCc2nncs2)O1
H28P100 ZINCsg00000FCkFP CCc1ncncc1C(=O)NC1CCC2(CC1)C[C@H]2NC(=O)CCS(C)(=O)=O
H28P240 ZINCsu00000DRLiO CCn1nnnc1[C@H](c1cnc(C)c(C)c1)N1CCC[C@@H]([C@H](O)C(F)(F)F)C1
H28P220 ZINCss00000qGBre CCC[C@H](CC(=O)NC[C@H](CC(C)C)N(C)C)NC(=O)C1(c2cc[nH]n2)CC1
H25P380 ZINCpI00000kqyH8 C[C@@H](NC(=O)[C@@H](c1ccccc1)C1CCC1)c1noc(C(F)(F)F)n1
H28P430 ZINCsN00000nINA1 C[C@H](C(=O)N1CCC[C@@H]1CNC(=O)c1ccc(SC(F)(F)F)o1)C1=CCCC1
H28P340 ZINCsE000004Odbt CC(C)(C(=O)OCCOc1ccc(F)c(Cl)c1)N1C(=O)c2ccccc2C1=O
H28M000 ZINCs500001RseQc O=C(c1cccn2cncc12)N1CC[C@@](F)(C(=O)N(CCO)C[C@@H](O)CO)C1
H26P160 ZINCqm00001RRBTq CC1(C)CCC(C(=O)N[C@@H]2[C@H]3C[C@H](NC(=O)[C@@H]4COCCO4)C[C@H]32)CC1
H29P260 ZINCtw00000vEGkx COC(=O)CC(=O)NCC1(NC(=O)CC[C@H]2CCc3ccccc3C2)CCCC1
H29P400 ZINCtK00000DQf8U Cc1cnn([C@H](C)C(=O)N(CCc2ccns2)Cc2cccc3ccncc23)c1
H27P030 ZINCr900000DtauH Cc1cnnc(O)c1C(=O)N[C@@H]1CN(C(=O)C(C)(C)c2ccno2)C[C@@H]1F
H25P210 ZINCpr00000m9YbY CC(C)(CC(=O)N1CCC[C@@H](F)CC1)NC(=O)c1cnc(O)c(F)c1
H29P330 ZINCtD00000tGuij Cc1ncn(Cc2cn(C3CN(C(=O)C/C=C/c4ccc(Br)cc4)C3)nn2)c1C
H24P060 ZINCoc0000065naP Cn1cnc(C(=O)NC[C@@H](O)CNC(=O)c2cc3sccc3s2)n1
H26P220 ZINCqs00000cnoDO C[C@H]1C(C(=O)N[C@H]2C=CCC[C@H]2C(=O)N(C)C2(c3cc[nH]n3)CC2)[C@@H]1C
H29P110 ZINCth00001rXQpV Cc1nc(NC(=O)CCc2ccc(C(=O)N3CC[C@@H](O)[C@@H](F)C3)[nH]2)cnc1C#N
H27P030 ZINCr900000DtdrU Cc1cnncc1C(=O)N1CC[C@H](CN(C)C(=O)C2=NN(C)C(=O)CC2)C1
H26P150 ZINCql00001mW5IP O=C(COCC(F)F)N[C@]1(CNC(=O)[C@@H](F)CC2CCCC2)CCOC1
H23P240 ZINCnu00000j2rPQ CCCCS[C@@H](C)C(=O)N[C@H]1CN(C(=O)C(C)(Cl)Cl)C[C@H]1OC
H27P230 ZINCrt0000052PPp CC(C)(CF)C(=O)NCCC1(O)CN(C(=O)c2cnc(Cl)c(C3CC3)c2)C1
H27P030 ZINCr900000NAWNn CCc1cnc(CC(=O)N2CC[C@@H](NC(=O)[C@@H](O)C(C)(C)C)C[C@@H](O)C2)[nH]1
H29P240 ZINCtu00000eU2kT CSc1cnn(C)c1C(=O)N[C@H](CNC(=O)[C@@H](O)C(C)(C)C)c1ccc(C)cc1
H29P090 ZINCtf0000065xfT O=C(NCCCOC1CCN(C(=O)[C@H]2CCCCO2)CC1)c1cc2n(n1)CCO2
H23P270 ZINCnx00000j2rQ0 CC(C)(C)[Si](C)(C)OCC#CCN[C@@H]1CS(=O)(=O)C12CCCC2
H28P430 ZINCsN000009Nt2F O=C(N[C@]12CCC[C@H]1N(CC1CCC(F)(F)CC1)CC2)c1occ2c1CCC2
H27P140 ZINCrk00000RijJe CCOC(=O)C=CC(=O)N[C@@H](C)CNC(=O)CCOc1cc(F)ccc1F
H23P260 ZINCnw00000j2rQ1 CC(C)(C)[Si](C)(C)OCC#CCN[C@H](C(=O)O)[C@@H]1CCCCO1
H24P230 ZINCot000004C3QV CO[C@@H](C)CCC(=O)N1CCC(N(C)C(=O)c2csc(S)n2)CC1
H29P360 ZINCtG00000FiNFh C[C@@H](C(=O)N(c1ccnc2cc(Br)nn12)[C@@H]1CNCC(F)(F)C1)c1ccccc1
H24P110 ZINCoh00000sIMu9 C[C@@H](CN(C)C(=O)CN1CCNC1=O)N(C)C(=O)CCC(C)(C)C
H29P130 ZINCtj00000qI2oC CCn1c(C(=O)N2C[C@@H]3C[C@H]4C[C@H]3[C@@H]2[C@H]4NC(=O)[C@H]2CCCO[C@H]2C)cnc1O
H29P190 ZINCtp00000KOkwh CCc1nc(C)c(C(=O)N[C@@H]2C[C@H]2NC(=O)c2ccc(OC)c(OC)c2)c(C)n1
H23P130 ZINCnj00001A2MJp C[C@H](CNC(=O)Cc1cnsc1)NS(=O)(=O)CC1CC2(CC2)C1
H24P000 ZINCo60000167Gxj C[C@@H]1CN([C@@H](c2ccn(C(F)F)n2)c2nnnn2C)CCS1(=O)=O
H26P360 ZINCqG000009zL2M CC(C)c1ccc(Cl)cc1C(=O)NCCNC(=O)c1cc2occc2[nH]1
H27P370 ZINCrH00000tkqu4 COc1c(C)csc1C(=O)N1C[C@@H]2CC[C@H](C1)N2C(=O)[C@@H]1CCC(C)(C)C1
H26P280 ZINCqy000004Cg1M Cn1c(Cl)cnc1C(=O)N[C@H](CNC(=O)C[C@H]1C=CCC1)C1CCCC1
H27P360 ZINCrG00000aZb6v CC(C)c1ncc(C(=O)N2CC[C@H](C(=O)N(C)[C@@H](C)C(C)C)C23CCC3)o1
H29P040 ZINCta00000hiy7e CCc1cn2c(n1)C[C@H](C(=O)N[C@H](C)C[C@@H](C)NC(=O)CCn1cnnn1)CC2
H26P070 ZINCqd00000KC4Ss CCS[C@@H](C(=O)NCC12CC(NC(=O)CCS(C)(=O)=O)(CO1)C2)C(C)C
H27P200 ZINCrq00000RvRTX Cc1[nH]nc(CN(CC(=O)NC2CCCC2)C(=O)c2ccncc2N)c1Cl
H28P390 ZINCsJ00000g39Ti CC(C)C[C@H](CNC(=O)CC(C)(F)F)NC(=O)CCOc1ccc(Cl)c(F)c1
H26M000 ZINCq500000gkywv CN1CCC(C(=O)NC[C@]2(O)CCCN(C(=O)c3coc(O)n3)C2)CC1
H25P390 ZINCpJ00000kqyGG C[C@@H](NC(=O)[C@H]1CCN(CC(F)(F)F)C1)c1cc2cc(Br)ccc2[nH]1
H28P300 ZINCsA00000cXSrZ Cc1ncc(CC(=O)N(C)CC[C@H]2CCCCN2C(=O)[C@H]2CCC3(CC3)C2)[nH]1
H24P110 ZINCoh00000sIMuG C[C@@H](CN(C)C(=O)CN(C)C(=O)c1cn(C)ccc1=O)C(F)(F)F
H29P230 ZINCtt00000xdJnK COc1ccc(Br)c(-n2cc([C@@H](C)NC(=O)C3=NN(C4CC4)C(=O)CC3)nn2)c1
H23P190 ZINCnp00001A2MIZ C[C@@H](CNC(=O)CC1(C#N)CC1)C(=O)NCC1(C)CC(F)(F)C1
H28P280 ZINCsy00000mk6GE C#Cc1cccc(C(=O)NC2CC(CNC(=O)c3ncccc3CC)C2)c1C
H28P340 ZINCsE000004OcUb CC(C)(C#CC(=O)NCc1ccc(OC(F)F)cc1)CNC(=O)OC(C)(C)C
H25P220 ZINCps00000m9YbG CCC(=CC(=O)N1CC=C[C@H](C(=O)N[C@H](C)CCC(=O)OC)C1)CC
H28P430 ZINCsN000009NqVT O=C(N[C@]12CCC[C@@H]1N(C(=O)c1ccc(SC3CC3)cc1)CC2)C1=CCCC1
H28P020 ZINCs800002Bfoyv CN1CCN(C)[C@@H](CNC(=O)C[C@H]2CCCCN2C(=O)[C@@H]2C[C@H](O)[C@@H](F)C2)C1
H26P260 ZINCqw00000FfbvU Cc1nc(CN(CC[C@@H]2CCSC2)C(=O)CN2CCCC2=O)ccc1F
H28P290 ZINCsz00000hoQin CC[C@H](CC(=O)N[C@H]1CN(C(=O)COCCCOC)CCC1(C)C)C1CCC1
H27P260 ZINCrw00000PSmvq COCc1ccc(C(=O)N[C@H]2CCC[C@@H](C(=O)N3CC[C@@](F)(CF)C3)C2)o1
H27P260 ZINCrw00000PSmvE COCc1ccc(C(=O)N[C@H]2CN(C(=O)C3(CC4CC4)CCC3)C[C@H]2F)o1
H29P110 ZINCth00001rXQqx Cc1nc(NC(=O)[C@H]2CN(C(=O)Cn3cc([N+](=O)[O-])cn3)CC[C@@H]2O)ccc1Br
H27P200 ZINCrq00000RvRTD Cc1[nH]nc(CN(C[C@@H]2COC(C)(C)O2)C(=O)C[C@@H]2COC[C@H](C)O2)c1Cl
H28P110 ZINCsh00001n4KVZ C#Cc1cnn(CC(=O)N[C@H]2CN(C(=O)CCCCC3CC3)CC[C@H]2CO)c1
H26P240 ZINCqu00000nPy6d Cc1conc1C(=O)NCc1nc(CNC(=O)C2(C(C)(F)F)CC2)cs1
H29P200 ZINCtq000007wrYO CC(C)OCC1(C(=O)N[C@H]2C=CCN(C(=O)c3cccc(O)c3[N+](=O)[O-])C2)CC1
H28P090 ZINCsf00002fTAsi Cc1ccnc(C(=O)N2CC[C@H](C(=O)N3C[C@@H](O)C[C@@H]3CN(C)C)[C@H]2C)c1F
H25P240 ZINCpu00000fkgiU CCC[C@@H](C)C(=O)N1CCO[C@H](CC(=O)Nc2cc(O)nc(Cl)c2)C1
H27P160 ZINCrm00000RieYf CCc1[nH]ccc1C(=O)N[C@@]1(C)CCN(C(=O)c2cccn3nncc23)C1
H26P330 ZINCqD00000eywUt CCN(CCNC(=O)CCSC)C(=O)CCc1cccc(C(F)(F)F)c1
H28P290 ZINCsz00000hoPkg C#CCCCCCC(=O)NC12CC(NC(=O)[C@@H](CC(C)C)n3ccnc3)(C1)C2
H26P070 ZINCqd00000KC5Jw CC(C)CSCCC(=O)N[C@H]1CCN(C(=O)CN2C[C@@H]3C[C@H]3C2)C[C@@H]1O
H28P130 ZINCsj00001dmnuM COc1cnnc(C(=O)N[C@H]2CC[C@H](NC(=O)c3cnc(Cl)c(F)c3N)C2)c1
H27P030 ZINCr900000DtjXC Cc1cnoc1C(=O)NCC12CC(NC(=O)COC3CCOCC3)(CO1)C2
H29P080 ZINCte00001rXQqU Cc1nc[nH]c1CN1CCC2(CC1)C[C@@H](C(=O)NCCNC(=O)C(F)(F)F)CO2
H26M000 ZINCq5000001slDW CCOC(=O)C1(C(=O)N[C@@H]2CCCN(C(=O)CN(C)CCO)CC2)CC1
H29P070 ZINCtd00002pF67w C[C@@H]1CN(C(=O)[C@H](Cn2cccn2)NC(=O)Cc2cccnc2O)CC(C)(C)O1
H25P150 ZINCpl00001BLwam CC#CC[C@@H](CO)NC(=O)[C@H]1C[C@@H](F)CN1C(=O)C=CC1CCCC1
H25P350 ZINCpF00000kqyH6 C[C@H](NC(=O)[C@H]1OCC[C@H]1C)[C@H]1CCCN1C(=O)c1cc(Cl)sc1Cl
H28P110 ZINCsh00002fTAsa Cc1ccn(CC(=O)N2CC[C@H]([C@H](C)NC(=O)c3c(O)nnc(C)c3C)C2)c1
H26P180 ZINCqo00001mWdzu CC1(NC(=O)[C@@H]2[C@H]3Cc4ccc(Br)cc4[C@@H]32)CN(C(=O)[C@H]2C[C@@H](O)C2)C1
H28P010 ZINCs700002BfoyV CN1CCN(C)[C@@H](CNC(=O)[C@H]2[C@H]3C[C@H]3CN2C(=O)[C@@H]2CC3(CCO2)CC3)C1
H27P210 ZINCrr00000RvRT3 Cc1[nH]nc(CN(CC[C@@H]2CCOC2(C)C)C(=O)[C@H](C)n2cnnn2)c1Cl
H28P430 ZINCsN000000VkVe Cc1ncc(Cl)c(C(=O)N2CCCc3c(NC(=O)OC(C)(C)C)cccc32)n1
H29P300 ZINCtA000001eUAG CCOC(=O)c1cnc(SC)[nH]c1=NCCCCNC(=O)CC[C@@H]1CC[C@@H](C)O1
H26P080 ZINCqe00000KC3lB NS(=O)(=O)CCC(=O)N[C@@H]1CCC[C@H]1NC(=O)[C@@](F)(Cl)c1ccccc1
H29P300 ZINCtA000001eUHQ CCOC(=O)c1cnc(SC)[nH]c1=NC[C@@H]1CCC[C@@H]1NC(=O)c1cc(Cl)on1
H27M300 ZINCr200000NAPAY CNS(=O)(=O)CC(=O)N[C@@H]1CN(C(=O)[C@@H](O)CC(N)=O)Cc2ccnn2C1
H25P030 ZINCp9000015MC3R CCOCCCNC(=O)C1(CCNC(=O)C[C@@H]2C(=O)NN=C2C)CC1
H28P100 ZINCsg00000FCj6j CCc1ncncc1C(=O)N1CC[C@@H](NC(=O)C(C)(C)CS(C)(=O)=O)[C@H](C)C1
H29P260 ZINCtw00000vEGkq COC(=O)CC(=O)N1CCN(C(=O)c2cccc3[nH]cc(Cl)c23)C[C@@H]1CC(F)F
H29P500 ZINCtU00000tS4OI CCC(C)(C)[C@H](C)CC(=O)N(C)CC[C@H](C)NC(=O)C12CCC(C(F)F)(CC1)C2
H27P340 ZINCrE00000jsacK CCC(=O)NC[C@@H](CNC(=O)c1cccc(OC2CCCC2)c1)C(F)(F)F
H28P020 ZINCs800001RseQd O=C(c1cccn2cncc12)N1CC[C@@H]2C[C@@]21C(=O)N1CCC[C@](O)(CO)C1
H25P210 ZINCpr00000m9YbE C#CCCC(=O)N1CCC[C@H](C(=O)N[C@H](C)Cc2ccccn2)[C@@H]1C
H28P230 ZINCst00000isZui CN(C)CC(=O)NC[C@H](NC(=O)CC1(OCc2ccccc2)CC1)C(C)(C)C
H29P370 ZINCtH00000o0UhU Cc1c(-c2ccc(-c3nccn3[C@H]3CNCC[C@H]3O)s2)c(O)nc2ccccc12
H29P190 ZINCtp00000KOhZM CCc1nc(C)c(C(=O)N[C@@H](C)CNC(=O)c2cnn(-c3ccccn3)c2C)o1
H22P160 ZINCmm00000qmBOy O=C(NCCF)C1=NO[C@]2(CCN(Cc3cnc(Cl)s3)C2)C1
H27P230 ZINCrt0000052PNB CC(C)(CF)C(=O)NCC1=CCN(C(=O)C[C@H](C(F)F)n2cccn2)CC1
H29P300 ZINCtA000001eVGn CCOC(=O)c1cnc2sncc2c1N1C[C@@H]2C[C@H]1CN2C(=O)[C@@H](C)C1CCC1
H29P460 ZINCtQ000003WJta C[C@@H](CC1CCN(C(=O)C2(F)CCC(=O)CC2)CC1)NC(=O)c1c(Cl)csc1Cl
H29P090 ZINCtf0000065v1i O=C(NCCCCC1CN(C(=O)c2cnccn2)C1)c1cccnc1OCCO
H28P390 ZINCsJ00000g39Pn CC(C)C[C@H](CNC(=O)C=C(Cl)Cl)NC(=O)c1cc(Cl)nc(N2CCCC2)c1
H23P060 ZINCnc000000L7bE CS(=O)(=O)Cc1nc(=NC(=O)NCCC[C@@H]2CCC[C@@H]2O)o[nH]1
H28P390 ZINCsJ00000g38Gw CC(C)C[C@H](C)CC(=O)NCC1CCN(C(=O)c2sc(N(C)C)nc2Cl)CC1
H27P020 ZINCr800000NAZuQ CN(C[C@@H]1COCCN1C(=O)C[C@]12CCC[C@@H]1C2)C(=O)C1CN(C(N)=O)C1
H29P190 ZINCtp00001So1oy CCc1ccoc1C(=O)N1CC[C@H]2[C@@H](C1)[C@@H]2Nc1cc(COC)nc2ncnn12
H25P140 ZINCpk00000SIpt3 CC[C@H]1COCCN(C(=O)[C@@H](NC(=O)C23CC(C#N)(C2)C3)C2CC2)C1
H28P430 ZINCsN000000ViGp Cc1nc2ccc(N(C)C(=O)c3csc(COc4ccc(F)cc4)n3)cc2[nH]1
H29P150 ZINCtl00000PCEm5 O=C([C@H]1CCCn2nccc21)N1CCC[C@H](CNC(=O)C2(c3cc[nH]n3)CC2)C1
H29P220 ZINCts00000s9veS CC(C)C[C@H](NC(=O)NC1CC1)C(=O)N[C@@H]1CC[C@H]1NC(=O)CC1CC2(CC2)C1
H25M000 ZINCp500000MJYOn CCC(=O)N[C@@H]1COC2(CNC(=O)CN3CCCCS3(=O)=O)CC1C2
H27P280 ZINCry00000kmgEM O=C(NC[C@]12CCC[C@H]1CCN2C(=O)CCc1cnco1)c1ccccc1
H27P140 ZINCrk00000RifFd CO[C@H]1CCC[C@H](C(=O)NCCOCCNC(=O)c2c[nH]nc2C(F)F)C1
H29P200 ZINCtq000007wtfq CC(C)OCCC(=O)N1CC(C2CN(C(=O)c3cc(C(F)(F)F)cnc3N)C2)C1
H27P070 ZINCrd00000lDv6h COCC(=O)N1CC(CC(C)(C)CNC(=O)c2nc(OC)cc(OC)n2)C1
H28P170 ZINCsn000003v32G CSc1nccnc1C(=O)N1C[C@@H]2CCC[C@H](C1)N2C(=O)c1cc(C)n(C)n1
